 0.173322546E+01 0.173316511E+01 0.173309990E+01 0.173302967E+01 0.173295436E+01
 0.173287392E+01 0.173278837E+01 0.173269777E+01 0.173260226E+01 0.173250203E+01
 0.173239733E+01 0.173228853E+01 0.173217604E+01 0.173206039E+01 0.173194167E+01
 0.173181773E+01 0.173168574E+01 0.173154279E+01 0.173138611E+01 0.173121327E+01
 0.173102234E+01 0.173081419E+01 0.173064321E+01 0.173046768E+01 0.173028312E+01
 0.173008990E+01 0.172988880E+01 0.172968067E+01 0.172946634E+01 0.172924663E+01
 0.172902234E+01 0.172879423E+01 0.172856307E+01 0.172832960E+01 0.172809455E+01
 0.172785867E+01 0.172762268E+01 0.172738732E+01 0.172715331E+01 0.172692141E+01
 0.172669237E+01 0.172646695E+01 0.172624594E+01 0.172603015E+01 0.172582040E+01
 0.172561755E+01 0.172542247E+01 0.172523600E+01 0.172505863E+01 0.172489045E+01
 0.172473121E+01 0.172457781E+01 0.172438429E+01 0.172419793E+01 0.172402516E+01
 0.172386719E+01 0.172372287E+01 0.172359088E+01 0.172346982E+01 0.172335827E+01
 0.172325490E+01 0.172315846E+01 0.172306784E+01 0.172298207E+01 0.172290040E+01
 0.172282249E+01 0.172274846E+01 0.172267840E+01 0.172261237E+01 0.172255040E+01
 0.172249251E+01 0.172243868E+01 0.172238889E+01 0.172234311E+01 0.172230130E+01
 0.172226341E+01 0.172222938E+01 0.172219917E+01 0.172217272E+01 0.172214999E+01
 0.172213093E+01 0.172211550E+01 0.172210366E+01 0.172209539E+01 0.172209068E+01
 0.172208949E+01 0.172209184E+01 0.172209771E+01 0.172210712E+01 0.172212009E+01
 0.172213663E+01 0.172215679E+01 0.172218058E+01 0.172220806E+01 0.172223926E+01
 0.172227423E+01 0.172231302E+01 0.172235567E+01 0.172240222E+01 0.172245271E+01
 0.172250716E+01 0.172256559E+01 0.172262800E+01 0.172269438E+01 0.172276468E+01
 0.172283884E+01 0.172291676E+01 0.172299837E+01 0.172308411E+01 0.172317476E+01
 0.172327128E+01 0.172337478E+01 0.172348649E+01 0.172360773E+01 0.172373988E+01
 0.172388430E+01 0.172404105E+01 0.172417918E+01 0.172432920E+01 0.172448989E+01
 0.172466012E+01 0.172483883E+01 0.172502505E+01 0.172521793E+01 0.172541675E+01
 0.172562089E+01 0.172582982E+01 0.172604312E+01 0.172626040E+01 0.172648129E+01
 0.172670543E+01 0.172693241E+01 0.172716177E+01 0.172739299E+01 0.172762550E+01
 0.172785867E+01 0.172809189E+01 0.172832452E+01 0.172855596E+01 0.172878562E+01
 0.172901297E+01 0.172923754E+01 0.172945891E+01 0.172967674E+01 0.172989063E+01
 0.173010022E+01 0.173030506E+01 0.173050465E+01 0.173069835E+01 0.173088545E+01
 0.173106508E+01 0.173123628E+01 0.173140005E+01 0.173155681E+01 0.173169989E+01
 0.173183214E+01 0.173195652E+01 0.173207596E+01 0.173219237E+01 0.173230548E+01
 0.173241477E+01 0.173251979E+01 0.173262021E+01 0.173271576E+01 0.173280625E+01
 0.173289156E+01 0.173297164E+01 0.173304648E+01 0.173311613E+01 0.173318069E+01
 0.173324033E+01 0.173329526E+01 0.173334563E+01 0.173339162E+01 0.173343337E+01
 0.173347101E+01 0.173350466E+01 0.173353443E+01 0.173356042E+01 0.173358270E+01
 0.173360135E+01 0.173361643E+01 0.173362798E+01 0.173363604E+01 0.173364065E+01
 0.173364181E+01
 0.173656893E+01 0.173656548E+01 0.173655682E+01 0.173654294E+01 0.173652379E+01
 0.173649934E+01 0.173646954E+01 0.173643432E+01 0.173639360E+01 0.173634729E+01
 0.173629528E+01 0.173623746E+01 0.173617370E+01 0.173610385E+01 0.173602775E+01
 0.173594522E+01 0.173585606E+01 0.173576007E+01 0.173565703E+01 0.173554670E+01
 0.173542885E+01 0.173530324E+01 0.173516961E+01 0.173502777E+01 0.173487755E+01
 0.173471884E+01 0.173455156E+01 0.173437575E+01 0.173419148E+01 0.173399880E+01
 0.173379676E+01 0.173358399E+01 0.173335922E+01 0.173312141E+01 0.173287064E+01
 0.173261092E+01 0.173234750E+01 0.173207473E+01 0.173179325E+01 0.173150331E+01
 0.173120486E+01 0.173089803E+01 0.173058315E+01 0.173026071E+01 0.172993137E+01
 0.172959588E+01 0.172925510E+01 0.172890998E+01 0.172856151E+01 0.172821072E+01
 0.172785867E+01 0.172750644E+01 0.172715510E+01 0.172680573E+01 0.172645938E+01
 0.172611706E+01 0.172577977E+01 0.172544839E+01 0.172512376E+01 0.172480656E+01
 0.172449737E+01 0.172419656E+01 0.172390435E+01 0.172362074E+01 0.172334549E+01
 0.172307816E+01 0.172281904E+01 0.172258147E+01 0.172234644E+01 0.172211681E+01
 0.172189522E+01 0.172168402E+01 0.172148470E+01 0.172129701E+01 0.172112030E+01
 0.172095392E+01 0.172079716E+01 0.172064938E+01 0.172050996E+01 0.172037838E+01
 0.172025441E+01 0.172013792E+01 0.172002876E+01 0.171992680E+01 0.171983185E+01
 0.171974374E+01 0.171966231E+01 0.171958739E+01 0.171951880E+01 0.171945640E+01
 0.171940003E+01 0.171934954E+01 0.171930483E+01 0.171926575E+01 0.171923222E+01
 0.171920414E+01 0.171918142E+01 0.171916402E+01 0.171915187E+01 0.171914493E+01
 0.171914319E+01 0.171914664E+01 0.171915528E+01 0.171916912E+01 0.171918820E+01
 0.171921256E+01 0.171924227E+01 0.171927739E+01 0.171931801E+01 0.171936423E+01
 0.171941615E+01 0.171947391E+01 0.171953763E+01 0.171960746E+01 0.171968354E+01
 0.171976603E+01 0.171985510E+01 0.171995091E+01 0.172005362E+01 0.172016338E+01
 0.172028035E+01 0.172040466E+01 0.172053643E+01 0.172067595E+01 0.172082376E+01
 0.172098046E+01 0.172114670E+01 0.172132316E+01 0.172151049E+01 0.172170932E+01
 0.172191975E+01 0.172213978E+01 0.172235877E+01 0.172258822E+01 0.172282902E+01
 0.172308126E+01 0.172334451E+01 0.172361825E+01 0.172390197E+01 0.172419512E+01
 0.172449713E+01 0.172480743E+01 0.172512541E+01 0.172545045E+01 0.172578185E+01
 0.172611889E+01 0.172646079E+01 0.172680666E+01 0.172715559E+01 0.172750659E+01
 0.172785867E+01 0.172821080E+01 0.172856194E+01 0.172891111E+01 0.172925731E+01
 0.172959962E+01 0.172993716E+01 0.173026913E+01 0.173059481E+01 0.173091350E+01
 0.173122456E+01 0.173152739E+01 0.173182140E+01 0.173210602E+01 0.173238069E+01
 0.173264488E+01 0.173289806E+01 0.173314219E+01 0.173338096E+01 0.173360659E+01
 0.173382018E+01 0.173402301E+01 0.173421649E+01 0.173440145E+01 0.173457778E+01
 0.173474539E+01 0.173490427E+01 0.173505449E+01 0.173519617E+01 0.173532950E+01
 0.173545468E+01 0.173557198E+01 0.173568164E+01 0.173578390E+01 0.173587901E+01
 0.173596719E+01 0.173604866E+01 0.173612362E+01 0.173619224E+01 0.173625471E+01
 0.173631117E+01 0.173636177E+01 0.173640661E+01 0.173644581E+01 0.173647946E+01
 0.173650766E+01 0.173653048E+01 0.173654797E+01 0.173656019E+01 0.173656717E+01
 0.173656893E+01
 0.173949839E+01 0.173949378E+01 0.173948219E+01 0.173946361E+01 0.173943799E+01
 0.173940529E+01 0.173936541E+01 0.173931828E+01 0.173926379E+01 0.173920180E+01
 0.173913218E+01 0.173905476E+01 0.173896937E+01 0.173887581E+01 0.173877387E+01
 0.173866333E+01 0.173854395E+01 0.173841549E+01 0.173827769E+01 0.173813026E+01
 0.173797291E+01 0.173780531E+01 0.173762715E+01 0.173743812E+01 0.173723793E+01
 0.173702631E+01 0.173680292E+01 0.173656752E+01 0.173631993E+01 0.173606003E+01
 0.173578735E+01 0.173550135E+01 0.173520167E+01 0.173488838E+01 0.173456227E+01
 0.173422469E+01 0.173387670E+01 0.173351088E+01 0.173313219E+01 0.173274173E+01
 0.173233994E+01 0.173192727E+01 0.173150428E+01 0.173107167E+01 0.173063028E+01
 0.173018109E+01 0.172972518E+01 0.172926370E+01 0.172879791E+01 0.172832911E+01
 0.172785867E+01 0.172738796E+01 0.172691836E+01 0.172645125E+01 0.172598798E+01
 0.172552983E+01 0.172507803E+01 0.172463371E+01 0.172419792E+01 0.172377157E+01
 0.172335544E+01 0.172295018E+01 0.172255627E+01 0.172217419E+01 0.172180451E+01
 0.172144789E+01 0.172110510E+01 0.172077948E+01 0.172046828E+01 0.172016874E+01
 0.171988104E+01 0.171960584E+01 0.171934355E+01 0.171909434E+01 0.171885808E+01
 0.171863448E+01 0.171842315E+01 0.171822365E+01 0.171803555E+01 0.171785841E+01
 0.171769194E+01 0.171753586E+01 0.171738988E+01 0.171725371E+01 0.171712706E+01
 0.171700964E+01 0.171690118E+01 0.171680142E+01 0.171671013E+01 0.171662707E+01
 0.171655204E+01 0.171648485E+01 0.171642533E+01 0.171637332E+01 0.171632868E+01
 0.171629130E+01 0.171626106E+01 0.171623789E+01 0.171622172E+01 0.171621249E+01
 0.171621018E+01 0.171621477E+01 0.171622628E+01 0.171624471E+01 0.171627012E+01
 0.171630256E+01 0.171634212E+01 0.171638887E+01 0.171644295E+01 0.171650447E+01
 0.171657359E+01 0.171665047E+01 0.171673529E+01 0.171682824E+01 0.171692955E+01
 0.171703944E+01 0.171715817E+01 0.171728600E+01 0.171742320E+01 0.171757006E+01
 0.171772685E+01 0.171789385E+01 0.171807133E+01 0.171825961E+01 0.171845912E+01
 0.171867029E+01 0.171889355E+01 0.171912926E+01 0.171937771E+01 0.171963901E+01
 0.171991296E+01 0.172019922E+01 0.172049899E+01 0.172081157E+01 0.172113735E+01
 0.172147649E+01 0.172182901E+01 0.172219472E+01 0.172257328E+01 0.172296425E+01
 0.172336707E+01 0.172378110E+01 0.172420558E+01 0.172463968E+01 0.172508247E+01
 0.172553293E+01 0.172598995E+01 0.172645232E+01 0.172691879E+01 0.172738802E+01
 0.172785867E+01 0.172832935E+01 0.172879870E+01 0.172926534E+01 0.172972796E+01
 0.173018530E+01 0.173063615E+01 0.173107940E+01 0.173151404E+01 0.173193912E+01
 0.173235381E+01 0.173275736E+01 0.173314911E+01 0.173352850E+01 0.173389507E+01
 0.173424848E+01 0.173458852E+01 0.173491557E+01 0.173523051E+01 0.173553162E+01
 0.173581889E+01 0.173609268E+01 0.173635356E+01 0.173660194E+01 0.173683792E+01
 0.173706167E+01 0.173727348E+01 0.173747366E+01 0.173766249E+01 0.173784027E+01
 0.173800732E+01 0.173816396E+01 0.173831052E+01 0.173844731E+01 0.173857461E+01
 0.173869270E+01 0.173880182E+01 0.173890223E+01 0.173899416E+01 0.173907782E+01
 0.173915341E+01 0.173922114E+01 0.173928115E+01 0.173933361E+01 0.173937865E+01
 0.173941639E+01 0.173944692E+01 0.173947033E+01 0.173948669E+01 0.173949603E+01
 0.173949839E+01
 0.174242493E+01 0.174241916E+01 0.174240466E+01 0.174238138E+01 0.174234930E+01
 0.174230832E+01 0.174225837E+01 0.174219933E+01 0.174213106E+01 0.174205340E+01
 0.174196618E+01 0.174186920E+01 0.174176223E+01 0.174164504E+01 0.174151736E+01
 0.174137894E+01 0.174122945E+01 0.174106858E+01 0.174089599E+01 0.174071134E+01
 0.174051427E+01 0.174030442E+01 0.174008141E+01 0.173984483E+01 0.173959430E+01
 0.173932945E+01 0.173904994E+01 0.173875536E+01 0.173844538E+01 0.173811979E+01
 0.173777821E+01 0.173742032E+01 0.173704603E+01 0.173665526E+01 0.173624819E+01
 0.173582504E+01 0.173538479E+01 0.173492870E+01 0.173445674E+01 0.173396934E+01
 0.173346715E+01 0.173295096E+01 0.173242165E+01 0.173188021E+01 0.173132778E+01
 0.173076556E+01 0.173019493E+01 0.172961733E+01 0.172903432E+01 0.172844754E+01
 0.172785867E+01 0.172726942E+01 0.172668153E+01 0.172609670E+01 0.172551662E+01
 0.172494289E+01 0.172437706E+01 0.172382056E+01 0.172327471E+01 0.172274072E+01
 0.172221967E+01 0.172171256E+01 0.172122023E+01 0.172074342E+01 0.172028275E+01
 0.171983869E+01 0.171941145E+01 0.171899944E+01 0.171860524E+01 0.171822859E+01
 0.171786872E+01 0.171752513E+01 0.171719786E+01 0.171688673E+01 0.171659141E+01
 0.171631158E+01 0.171604691E+01 0.171579699E+01 0.171556137E+01 0.171533960E+01
 0.171513128E+01 0.171493603E+01 0.171475347E+01 0.171458321E+01 0.171442486E+01
 0.171427806E+01 0.171414245E+01 0.171401774E+01 0.171390361E+01 0.171379979E+01
 0.171370601E+01 0.171362203E+01 0.171354764E+01 0.171348264E+01 0.171342685E+01
 0.171338013E+01 0.171334234E+01 0.171331338E+01 0.171329316E+01 0.171328163E+01
 0.171327874E+01 0.171328449E+01 0.171329887E+01 0.171332191E+01 0.171335367E+01
 0.171339422E+01 0.171344366E+01 0.171350210E+01 0.171356969E+01 0.171364659E+01
 0.171373298E+01 0.171382908E+01 0.171393511E+01 0.171405133E+01 0.171417799E+01
 0.171431540E+01 0.171446384E+01 0.171462367E+01 0.171479523E+01 0.171497890E+01
 0.171517505E+01 0.171538405E+01 0.171560629E+01 0.171584214E+01 0.171609207E+01
 0.171635651E+01 0.171663585E+01 0.171693042E+01 0.171724056E+01 0.171756659E+01
 0.171790867E+01 0.171826683E+01 0.171864235E+01 0.171903432E+01 0.171944291E+01
 0.171986818E+01 0.172031000E+01 0.172076811E+01 0.172124213E+01 0.172173159E+01
 0.172223585E+01 0.172275414E+01 0.172328554E+01 0.172382900E+01 0.172438335E+01
 0.172494730E+01 0.172551945E+01 0.172609828E+01 0.172668221E+01 0.172726958E+01
 0.172785867E+01 0.172844777E+01 0.172903516E+01 0.172961913E+01 0.173019804E+01
 0.173077029E+01 0.173133438E+01 0.173188893E+01 0.173243263E+01 0.173296434E+01
 0.173348301E+01 0.173398772E+01 0.173447771E+01 0.173495234E+01 0.173541112E+01
 0.173585368E+01 0.173627973E+01 0.173668918E+01 0.173708201E+01 0.173745816E+01
 0.173781769E+01 0.173816068E+01 0.173848747E+01 0.173879839E+01 0.173909367E+01
 0.173937364E+01 0.173963871E+01 0.173988923E+01 0.174012556E+01 0.174034810E+01
 0.174055726E+01 0.174075344E+01 0.174093701E+01 0.174110832E+01 0.174126773E+01
 0.174141560E+01 0.174155226E+01 0.174167802E+01 0.174179317E+01 0.174189798E+01
 0.174199269E+01 0.174207754E+01 0.174215273E+01 0.174221846E+01 0.174227490E+01
 0.174232218E+01 0.174236044E+01 0.174238978E+01 0.174241027E+01 0.174242197E+01
 0.174242493E+01
 0.174534892E+01 0.174534199E+01 0.174532456E+01 0.174529658E+01 0.174525802E+01
 0.174520877E+01 0.174514872E+01 0.174507775E+01 0.174499569E+01 0.174490235E+01
 0.174479752E+01 0.174468096E+01 0.174455241E+01 0.174441158E+01 0.174425817E+01
 0.174409182E+01 0.174391218E+01 0.174371887E+01 0.174351151E+01 0.174328968E+01
 0.174305293E+01 0.174280083E+01 0.174253292E+01 0.174224877E+01 0.174194789E+01
 0.174162981E+01 0.174129413E+01 0.174094041E+01 0.174056821E+01 0.174017722E+01
 0.173976706E+01 0.173933744E+01 0.173888822E+01 0.173841919E+01 0.173793045E+01
 0.173742176E+01 0.173689337E+01 0.173634580E+01 0.173577929E+01 0.173519438E+01
 0.173459180E+01 0.173397237E+01 0.173333712E+01 0.173268724E+01 0.173202408E+01
 0.173134912E+01 0.173066401E+01 0.172997050E+01 0.172927046E+01 0.172856584E+01
 0.172785867E+01 0.172715100E+01 0.172644492E+01 0.172574247E+01 0.172504567E+01
 0.172435648E+01 0.172367675E+01 0.172300822E+01 0.172235251E+01 0.172171109E+01
 0.172108527E+01 0.172047622E+01 0.171988489E+01 0.171931210E+01 0.171875851E+01
 0.171822461E+01 0.171771071E+01 0.171721700E+01 0.171674360E+01 0.171629054E+01
 0.171585786E+01 0.171544523E+01 0.171505224E+01 0.171467869E+01 0.171432418E+01
 0.171398824E+01 0.171367046E+01 0.171337037E+01 0.171308748E+01 0.171282125E+01
 0.171257121E+01 0.171233689E+01 0.171211780E+01 0.171191348E+01 0.171172345E+01
 0.171154729E+01 0.171138460E+01 0.171123498E+01 0.171109807E+01 0.171097353E+01
 0.171086104E+01 0.171076032E+01 0.171067109E+01 0.171059312E+01 0.171052620E+01
 0.171047015E+01 0.171042483E+01 0.171039009E+01 0.171036585E+01 0.171035202E+01
 0.171034857E+01 0.171035546E+01 0.171037272E+01 0.171040036E+01 0.171043847E+01
 0.171048712E+01 0.171054642E+01 0.171061654E+01 0.171069762E+01 0.171078986E+01
 0.171089350E+01 0.171100877E+01 0.171113596E+01 0.171127538E+01 0.171142734E+01
 0.171159221E+01 0.171177035E+01 0.171196215E+01 0.171216803E+01 0.171238845E+01
 0.171262386E+01 0.171287473E+01 0.171314152E+01 0.171342470E+01 0.171372479E+01
 0.171404229E+01 0.171437764E+01 0.171473125E+01 0.171510361E+01 0.171549510E+01
 0.171590594E+01 0.171633658E+01 0.171678723E+01 0.171725802E+01 0.171774891E+01
 0.171825983E+01 0.171879065E+01 0.171934107E+01 0.171991061E+01 0.172049865E+01
 0.172110447E+01 0.172172712E+01 0.172236552E+01 0.172301840E+01 0.172368436E+01
 0.172436182E+01 0.172504911E+01 0.172574439E+01 0.172644575E+01 0.172715119E+01
 0.172785867E+01 0.172856612E+01 0.172927146E+01 0.172997266E+01 0.173066773E+01
 0.173135477E+01 0.173203199E+01 0.173269771E+01 0.173335038E+01 0.173398862E+01
 0.173461119E+01 0.173521700E+01 0.173580515E+01 0.173637490E+01 0.173692565E+01
 0.173745692E+01 0.173796839E+01 0.173845991E+01 0.173893140E+01 0.173938284E+01
 0.173981443E+01 0.174022628E+01 0.174061869E+01 0.174099202E+01 0.174134658E+01
 0.174168280E+01 0.174200113E+01 0.174230199E+01 0.174258584E+01 0.174285318E+01
 0.174310445E+01 0.174334012E+01 0.174356064E+01 0.174376648E+01 0.174395804E+01
 0.174413575E+01 0.174429997E+01 0.174445110E+01 0.174458948E+01 0.174471544E+01
 0.174482928E+01 0.174493127E+01 0.174502166E+01 0.174510068E+01 0.174516852E+01
 0.174522537E+01 0.174527137E+01 0.174530664E+01 0.174533128E+01 0.174534536E+01
 0.174534892E+01
 0.174827058E+01 0.174826249E+01 0.174824212E+01 0.174820945E+01 0.174816439E+01
 0.174810685E+01 0.174803671E+01 0.174795379E+01 0.174785793E+01 0.174774889E+01
 0.174762643E+01 0.174749028E+01 0.174734013E+01 0.174717563E+01 0.174699643E+01
 0.174680214E+01 0.174659234E+01 0.174636660E+01 0.174612445E+01 0.174586541E+01
 0.174558898E+01 0.174529465E+01 0.174498187E+01 0.174465013E+01 0.174429890E+01
 0.174392763E+01 0.174353582E+01 0.174312297E+01 0.174268859E+01 0.174223230E+01
 0.174175366E+01 0.174125238E+01 0.174072820E+01 0.174018098E+01 0.173961062E+01
 0.173901721E+01 0.173840088E+01 0.173776200E+01 0.173710105E+01 0.173641863E+01
 0.173571557E+01 0.173499287E+01 0.173425172E+01 0.173349350E+01 0.173271974E+01
 0.173193219E+01 0.173113274E+01 0.173032343E+01 0.172950645E+01 0.172868408E+01
 0.172785867E+01 0.172703263E+01 0.172620839E+01 0.172538834E+01 0.172457486E+01
 0.172377021E+01 0.172297657E+01 0.172219599E+01 0.172143036E+01 0.172068138E+01
 0.171995059E+01 0.171923934E+01 0.171854879E+01 0.171787990E+01 0.171723343E+01
 0.171660990E+01 0.171600979E+01 0.171543353E+01 0.171488093E+01 0.171435214E+01
 0.171384694E+01 0.171336519E+01 0.171290652E+01 0.171247051E+01 0.171205676E+01
 0.171166474E+01 0.171129390E+01 0.171094374E+01 0.171061366E+01 0.171030306E+01
 0.171001138E+01 0.170973805E+01 0.170948250E+01 0.170924417E+01 0.170902254E+01
 0.170881710E+01 0.170862739E+01 0.170845292E+01 0.170829329E+01 0.170814808E+01
 0.170801692E+01 0.170789948E+01 0.170779544E+01 0.170770454E+01 0.170762654E+01
 0.170756120E+01 0.170750837E+01 0.170746788E+01 0.170743963E+01 0.170742351E+01
 0.170741949E+01 0.170742753E+01 0.170744765E+01 0.170747988E+01 0.170752430E+01
 0.170758101E+01 0.170765016E+01 0.170773190E+01 0.170782643E+01 0.170793399E+01
